Location,year,month,day,hour,PM2.5,O3,TEMPERATURE,PRESSURE,DEWPOINT,RAIN
Wanshouxigong,2013,10,29,16,16,67.473,15.1,1019.7,-5.9,0
Wanshouxigong,2013,10,29,17,8,57.6198,9.2,1020.6,-0.2,0
Wanshouxigong,2013,10,29,18,6,29.7738,7.4,1021.3,0.4,0
Wanshouxigong,2013,10,29,19,7,NA,6.6,1021.7,0.3,0
Wanshouxigong,2013,10,29,20,45,NA,7.7,1022.1,-1.8,0
Wanshouxigong,2013,10,29,21,52,NA,6.4,1022.4,-0.1,0
Wanshouxigong,2013,10,29,22,50,NA,4.5,1022.2,1,0
Wanshouxigong,2013,10,29,23,50,NA,3.8,1022,0.7,0
Wanshouxigong,2013,10,30,0,49,NA,3.1,1022.2,0.7,0
Wanshouxigong,2013,10,30,1,56,NA,2.7,1022.3,0.4,0
Wanshouxigong,2013,10,30,2,58,NA,2.2,1022,0.3,0
Wanshouxigong,2013,10,30,3,59,NA,4.2,1021.9,0.3,0
Wanshouxigong,2013,10,30,4,62,NA,5.6,1021.9,0.6,0
Wanshouxigong,2013,10,30,5,87,NA,4.3,1022,0.1,0
Wanshouxigong,2013,10,30,6,60,NA,2.5,1022.5,-0.1,0
Wanshouxigong,2013,10,30,7,60,NA,3.9,1023.1,2.3,0
Wanshouxigong,2013,10,30,8,36,NA,8.6,1023.3,-1,0
Wanshouxigong,2013,10,30,9,37,NA,10.7,1023,-1.1,0
Wanshouxigong,2013,10,30,10,34,7.0686,12,1022.5,-1.9,0
Wanshouxigong,2013,10,30,11,16,20.9916,13.6,1021.4,-2.4,0
Wanshouxigong,2013,10,30,12,38,21.42,14.8,1020.2,-0.1,0
Wanshouxigong,2013,10,30,13,53,17.9928,15.4,1019.5,1.5,0
Wanshouxigong,2013,10,30,14,105,28.4886,15.3,1019,1.4,0
Wanshouxigong,2013,10,30,15,112,59.5476,14.8,1018.8,2,0
Wanshouxigong,2013,10,30,16,98,71.9712,12.7,1018.6,3.4,0
Wanshouxigong,2013,10,30,17,111,55.0494,9.3,1019.1,4.5,0
Wanshouxigong,2013,10,30,18,111,28.4886,8.1,1019.6,4.7,0
Wanshouxigong,2013,10,30,19,161,NA,7.5,1019.8,5.1,0
Wanshouxigong,2013,10,30,20,161,NA,8.4,1020.1,5,0
Wanshouxigong,2013,10,30,21,169,NA,5.8,1020.4,4.8,0
Wanshouxigong,2013,10,30,22,169,NA,5.1,1020.4,3.8,0
Wanshouxigong,2013,10,30,23,161,NA,4.4,1020.3,3.5,0
Wanshouxigong,2013,10,31,0,165,NA,3.9,1020.4,3,0
Wanshouxigong,2013,10,31,1,140,NA,4,1020.5,3,0
Wanshouxigong,2013,10,31,2,146,NA,3.4,1020.5,2.5,0
Wanshouxigong,2013,10,31,3,161,NA,3,1020.4,2.3,0
Wanshouxigong,2013,10,31,4,125,NA,2.7,1020.6,2.1,0
Wanshouxigong,2013,10,31,5,115,NA,2.9,1020.8,2.5,0
Wanshouxigong,2013,10,31,6,90,NA,2.5,1021.4,1.9,0
Wanshouxigong,2013,10,31,7,110,NA,4.4,1022.2,3.8,0
Wanshouxigong,2013,10,31,8,117,NA,7.8,1022.4,4,0
Wanshouxigong,2013,10,31,9,119,NA,10,1022.2,3.7,0
Wanshouxigong,2013,10,31,10,124,NA,12.5,1021.6,2.1,0
Wanshouxigong,2013,10,31,11,128,6.426,14.1,1020.5,2.3,0
Wanshouxigong,2013,10,31,12,125,22.0626,14.2,1019.9,2.7,0
Wanshouxigong,2013,10,31,13,127,30.2022,14,1019.6,2.9,0
Wanshouxigong,2013,10,31,14,144,32.5584,13.6,1019.7,3.6,0
Wanshouxigong,2013,10,31,15,155,22.2768,13,1019.6,3.4,0
Wanshouxigong,2013,10,31,16,171,7.2828,12.1,1019.8,4.3,0
Wanshouxigong,2013,10,31,17,171,NA,9.7,1020.2,5.7,0
Wanshouxigong,2013,10,31,18,205,NA,8.1,1020.5,6.1,0
Wanshouxigong,2013,10,31,19,217,NA,7.2,1020.8,5.8,0
Wanshouxigong,2013,10,31,20,227,NA,5.9,1021.2,5,0
Wanshouxigong,2013,10,31,21,234,NA,5.2,1021,4.6,0
Wanshouxigong,2013,10,31,22,225,NA,4.7,1021.4,4.3,0
Wanshouxigong,2013,10,31,23,229,NA,4.3,1021.4,3.9,0
Wanshouxigong,2013,11,1,0,244,NA,4.4,1021.2,4.1,0
Wanshouxigong,2013,11,1,1,252,NA,4,1021.3,3.6,0
Wanshouxigong,2013,11,1,2,244,NA,3.9,1020.7,3.5,0
Wanshouxigong,2013,11,1,3,239,NA,4.1,1020.4,3.7,0
Wanshouxigong,2013,11,1,4,211,NA,4.3,1020.5,3.9,0
Wanshouxigong,2013,11,1,5,241,NA,4,1020.1,3.6,0
Wanshouxigong,2013,11,1,6,260,NA,5.1,1020.5,4.7,0
Wanshouxigong,2013,11,1,7,239,NA,6.8,1021,5.1,0
Wanshouxigong,2013,11,1,8,200,NA,8.4,1021.3,5,0
Wanshouxigong,2013,11,1,9,186,NA,9.7,1021,5.3,0
Wanshouxigong,2013,11,1,10,176,NA,10.6,1020.5,5.1,0
Wanshouxigong,2013,11,1,11,160,NA,11.3,1019.7,5.6,0
Wanshouxigong,2013,11,1,12,191,NA,11.8,1018.6,5.9,0
Wanshouxigong,2013,11,1,13,249,NA,12,1018,5.8,0
Wanshouxigong,2013,11,1,14,316,NA,11.7,1017.8,5.6,0
Wanshouxigong,2013,11,1,15,272,NA,10.9,1017.7,6,0.2
Wanshouxigong,2013,11,1,16,225,6.6402,10.2,1017.5,6.9,0.2
Wanshouxigong,2013,11,1,17,171,24.633,9.7,1017.9,7,0.1
Wanshouxigong,2013,11,1,18,122,7.7112,9.1,1017.9,6.4,0.1
Wanshouxigong,2013,11,1,19,177,NA,9,1018.1,6.1,0
Wanshouxigong,2013,11,1,20,150,NA,7.4,1017.9,5.7,0
Wanshouxigong,2013,11,1,21,206,4.4982,6.8,1017.8,5.9,0
Wanshouxigong,2013,11,1,22,177,3.6414,6.1,1017.5,5.5,0
Wanshouxigong,2013,11,1,23,138,NA,6.1,1017.4,5.7,0
Wanshouxigong,2013,11,2,0,146,NA,6.3,1017,6,0
Wanshouxigong,2013,11,2,1,157,NA,5.5,1016.6,5.1,0
Wanshouxigong,2013,11,2,2,216,NA,4.8,1016.4,4.5,0
Wanshouxigong,2013,11,2,3,218,NA,4.3,1016,4,0
Wanshouxigong,2013,11,2,4,212,NA,4,1016.3,3.9,0
Wanshouxigong,2013,11,2,5,206,NA,3.5,1016.1,3.4,0
Wanshouxigong,2013,11,2,6,168,NA,3.8,1016.6,3.7,0
Wanshouxigong,2013,11,2,7,226,NA,5.1,1017.2,5,0
Wanshouxigong,2013,11,2,8,235,NA,5.6,1017.4,5.5,0
Wanshouxigong,2013,11,2,9,230,NA,6.6,1017.2,6.6,0
Wanshouxigong,2013,11,2,10,280,NA,7.5,1017,7.4,0
Wanshouxigong,2013,11,2,11,270,NA,9.9,1016.2,7.3,0
Wanshouxigong,2013,11,2,12,313,1.2852,10.4,1015.3,7.6,0
Wanshouxigong,2013,11,2,13,371,3.6414,11.2,1014.5,7.1,0
Wanshouxigong,2013,11,2,14,329,14.5656,12.1,1014.1,7.4,0
Wanshouxigong,2013,11,2,15,328,30.4164,11.6,1013.9,7.5,0
Wanshouxigong,2013,11,2,16,264,27.846,10.3,1014,7.5,0
Wanshouxigong,2013,11,2,17,241,30.4164,9.6,1014.4,7.5,0
Wanshouxigong,2013,11,2,18,231,0.4284,10,1014.3,7.8,0
Wanshouxigong,2013,11,2,19,294,NA,9.7,1014.2,7.6,0
Wanshouxigong,2013,11,2,20,326,NA,9.3,1014.8,7.6,0
Wanshouxigong,2013,11,2,21,274,NA,9.1,1015.4,7.7,0
Wanshouxigong,2013,11,2,22,267,NA,9.4,1015.4,7.5,0
Wanshouxigong,2013,11,2,23,304,NA,7.6,1015.6,6.7,0
Wanshouxigong,2013,11,3,0,249,NA,7.8,1015.4,6.9,0
Wanshouxigong,2013,11,3,1,239,NA,9.4,1015.4,4.8,0
Wanshouxigong,2013,11,3,2,272,NA,7.5,1015.5,4.4,0
Wanshouxigong,2013,11,3,3,114,3.213,9.5,1015.4,2.1,0
Wanshouxigong,2013,11,3,4,39,3.6414,12,1015.6,0.1,0
Wanshouxigong,2013,11,3,5,25,20.7774,12.2,1015.6,-0.4,0
Wanshouxigong,2013,11,3,6,6,18.4212,13,1016.2,-0.7,0
Wanshouxigong,2013,11,3,7,3,6.8544,13.8,1017.1,-1.4,0
Wanshouxigong,2013,11,3,8,11,NA,15.1,1017.6,-1.9,0
Wanshouxigong,2013,11,3,9,9,31.2732,16,1017.7,-2.5,0
Wanshouxigong,2013,11,3,10,12,44.982,16.7,1018.2,-2.4,0
Wanshouxigong,2013,11,3,11,3,53.7642,17.1,1018,-3.1,0
Wanshouxigong,2013,11,3,12,14,54.8352,17.6,1017.7,-2.7,0
Wanshouxigong,2013,11,3,13,3,58.6908,18.6,1017.3,-3,0
Wanshouxigong,2013,11,3,14,17,62.5464,18.8,1017.6,-2.8,0
Wanshouxigong,2013,11,3,15,7,63.189,18.6,1018,-3.6,0
Wanshouxigong,2013,11,3,16,6,59.976,17.2,1018.2,-3.6,0
Wanshouxigong,2013,11,3,17,11,50.7654,11.7,1018.9,-0.2,0
Wanshouxigong,2013,11,3,18,12,28.0602,12.2,1019.6,-2.5,0
Wanshouxigong,2013,11,3,19,21,NA,8.7,1020.3,-1.2,0
Wanshouxigong,2013,11,3,20,27,NA,8.6,1020.9,-1.5,0
Wanshouxigong,2013,11,3,21,27,NA,7.6,1021.5,-0.4,0
Wanshouxigong,2013,11,3,22,3,5.7834,5.5,1021.6,-0.1,0
Wanshouxigong,2013,11,3,23,22,NA,4.8,1022.3,0.6,0
Wanshouxigong,2013,11,4,0,25,5.355,4.3,1022.6,-0.7,0
Wanshouxigong,2013,11,4,1,14,NA,3.5,1023,-0.2,0
Wanshouxigong,2013,11,4,2,12,NA,4.9,1022.6,-1.3,0
Wanshouxigong,2013,11,4,3,8,NA,3.7,1022.8,-0.5,0
Wanshouxigong,2013,11,4,4,22,NA,2.4,1022.9,0.1,0
Wanshouxigong,2013,11,4,5,23,NA,1.9,1023.1,0,0
Wanshouxigong,2013,11,4,6,26,NA,1.5,1023.1,-0.1,0
Wanshouxigong,2013,11,4,7,27,NA,3.8,1023.8,1.2,0
Wanshouxigong,2013,11,4,8,35,NA,11.4,1024,-1.1,0
Wanshouxigong,2013,11,4,9,37,NA,14.1,1023.8,-2.4,0
Wanshouxigong,2013,11,4,10,30,NA,14.9,1023,-2.1,0
Wanshouxigong,2013,11,4,11,38,7.0686,16.2,1022,-1.9,0
Wanshouxigong,2013,11,4,12,40,22.491,16.6,1021,-2.5,0
Wanshouxigong,2013,11,4,13,35,40.4838,17.6,1020.1,-2.7,0
Wanshouxigong,2013,11,4,14,31,51.408,17.7,1019.5,-2.1,0
Wanshouxigong,2013,11,4,15,13,57.1914,17.1,1019.2,-2.6,0
Wanshouxigong,2013,11,4,16,37,60.6186,14.5,1018.7,-0.8,0
Wanshouxigong,2013,11,4,17,32,44.1252,11.5,1018.7,0.6,0
Wanshouxigong,2013,11,4,18,55,3.213,10.3,1018.8,0,0
Wanshouxigong,2013,11,4,19,73,NA,8.3,1018.9,1,0
Wanshouxigong,2013,11,4,20,90,NA,7.2,1018.9,2.5,0
Wanshouxigong,2013,11,4,21,96,NA,6.1,1019,2.2,0
Wanshouxigong,2013,11,4,22,111,NA,6,1018.2,3,0
Wanshouxigong,2013,11,4,23,118,NA,5.8,1018,3.1,0
Wanshouxigong,2013,11,5,0,137,NA,7,1017.7,3.2,0
Wanshouxigong,2013,11,5,1,153,NA,6.7,1017.2,4,0
Wanshouxigong,2013,11,5,2,166,NA,7.1,1016.9,4.4,0
Wanshouxigong,2013,11,5,3,159,NA,9.2,1016.4,0.9,0
Wanshouxigong,2013,11,5,4,151,NA,9.9,1015.6,0.2,0
Wanshouxigong,2013,11,5,5,116,NA,9.1,1015.2,1.5,0
Wanshouxigong,2013,11,5,6,118,NA,8.3,1014.7,3.1,0
Wanshouxigong,2013,11,5,7,126,NA,8.5,1014.8,1.9,0
Wanshouxigong,2013,11,5,8,133,NA,10.5,1014.6,1.3,0
Wanshouxigong,2013,11,5,9,151,NA,11.5,1014.3,1.7,0
Wanshouxigong,2013,11,5,10,138,NA,12.3,1014.1,1.6,0
Wanshouxigong,2013,11,5,11,153,NA,13.1,1013.2,1.4,0
Wanshouxigong,2013,11,5,12,176,NA,13.7,1012.3,2,0
Wanshouxigong,2013,11,5,13,192,NA,14.1,1011.9,1.7,0
Wanshouxigong,2013,11,5,14,199,1.9278,14.2,1011.8,3.3,0
Wanshouxigong,2013,11,5,15,206,NA,13.3,1011.8,3.4,0
Wanshouxigong,2013,11,5,16,224,NA,11.3,1011.8,4.3,0
Wanshouxigong,2013,11,5,17,224,NA,8.3,1011.8,4.1,0
Wanshouxigong,2013,11,5,18,224,NA,6.8,1012.3,4.8,0
Wanshouxigong,2013,11,5,19,229,NA,5.8,1012.2,4.1,0
Wanshouxigong,2013,11,5,20,258,NA,5.3,1012.4,4.1,0
Wanshouxigong,2013,11,5,21,260,0.4284,4.6,1012.2,3.7,0
Wanshouxigong,2013,11,5,22,260,NA,4.4,1012.1,3.7,0
Wanshouxigong,2013,11,5,23,256,NA,4.3,1012,3.6,0
Wanshouxigong,2013,11,6,0,236,NA,4.2,1011.5,3.3,0
Wanshouxigong,2013,11,6,1,228,NA,3.6,1011.2,2.9,0
Wanshouxigong,2013,11,6,2,213,NA,3.1,1010.5,2.5,0
Wanshouxigong,2013,11,6,3,164,NA,2.8,1010.3,2.2,0
Wanshouxigong,2013,11,6,4,153,NA,2.7,1010,2.3,0
Wanshouxigong,2013,11,6,5,146,NA,2.4,1010.1,2,0
Wanshouxigong,2013,11,6,6,134,NA,2.4,1010.1,2.1,0
Wanshouxigong,2013,11,6,7,176,NA,3.7,1010.3,3.3,0
Wanshouxigong,2013,11,6,8,171,NA,7.8,1010.2,3.6,0
Wanshouxigong,2013,11,6,9,180,NA,11.7,1009.8,3.2,0
Wanshouxigong,2013,11,6,10,188,NA,13.6,1009.6,3.6,0
Wanshouxigong,2013,11,6,11,223,NA,16,1008.6,2.7,0
Wanshouxigong,2013,11,6,12,206,0.4284,18,1008,-7.5,0
Wanshouxigong,2013,11,6,13,77,31.9158,18.4,1008,-9.6,0
Wanshouxigong,2013,11,6,14,25,53.3358,17.3,1008.7,-10.5,0
Wanshouxigong,2013,11,6,15,25,44.982,16.3,1009.9,-11.3,0
Wanshouxigong,2013,11,6,16,NA,42.6258,15,1010.9,-13.3,0
Wanshouxigong,2013,11,6,17,7,NA,13.8,1011.7,-12.4,0
Wanshouxigong,2013,11,6,18,6,51.408,13.8,1012.4,-12.4,0
Wanshouxigong,2013,11,6,19,10,44.5536,12.6,1013.7,-10.5,0
Wanshouxigong,2013,11,6,20,8,51.8364,11.5,1014.7,-9.5,0
Wanshouxigong,2013,11,6,21,4,56.1204,10.8,1015.6,-9,0
Wanshouxigong,2013,11,6,22,5,49.4802,10.5,1014.9,-8.7,0
Wanshouxigong,2013,11,6,23,6,49.6944,10,1015.3,-9.2,0
Wanshouxigong,2013,11,7,0,6,49.6944,9.6,1015.4,-8.1,0
Wanshouxigong,2013,11,7,1,5,43.4826,9.6,1015.6,-9,0
Wanshouxigong,2013,11,7,2,9,36.6282,9.4,1015.9,-8.2,0
Wanshouxigong,2013,11,7,3,5,36.1998,6.1,1015.7,-3.8,0
Wanshouxigong,2013,11,7,4,10,29.1312,7.7,1015.6,-9.7,0
Wanshouxigong,2013,11,7,5,3,28.0602,5.7,1015.4,-7.5,0
Wanshouxigong,2013,11,7,6,4,14.7798,1.7,1015.8,-3.8,0
Wanshouxigong,2013,11,7,7,7,6.6402,3.4,1016.2,-4.8,0
Wanshouxigong,2013,11,7,8,14,3.8556,9.8,1016.7,-7.4,0
Wanshouxigong,2013,11,7,9,16,7.9254,11.4,1016.3,-7,0
Wanshouxigong,2013,11,7,10,17,16.4934,12.2,1016.1,-8.4,0
Wanshouxigong,2013,11,7,11,19,24.8472,12.6,1014.6,-8,0
Wanshouxigong,2013,11,7,12,25,41.3406,13.1,1013.5,-7.6,0
Wanshouxigong,2013,11,7,13,36,54.1926,13.6,1012.9,-7.2,0
Wanshouxigong,2013,11,7,14,36,59.3334,14,1012,-6.3,0
Wanshouxigong,2013,11,7,15,35,63.189,13.7,1011.8,-6.5,0
Wanshouxigong,2013,11,7,16,43,56.763,11.3,1011.8,-3.6,0
Wanshouxigong,2013,11,7,17,49,37.0566,8.9,1012.1,-5.4,0
Wanshouxigong,2013,11,7,18,58,5.9976,7.5,1012.5,-4.3,0
Wanshouxigong,2013,11,7,19,69,4.0698,5.6,1012.7,-2.7,0
Wanshouxigong,2013,11,7,20,78,5.5692,5.9,1013.1,-3.5,0
Wanshouxigong,2013,11,7,21,115,7.7112,3.5,1013.3,-1.9,0
Wanshouxigong,2013,11,7,22,127,7.7112,2.7,1013.3,-1.7,0
Wanshouxigong,2013,11,7,23,130,7.2828,1.9,1013.6,-1.7,0
Wanshouxigong,2013,11,8,0,134,6.2118,2.4,1014,-1.4,0
Wanshouxigong,2013,11,8,1,131,5.9976,2,1014.3,-2.2,0
Wanshouxigong,2013,11,8,2,120,5.355,1.7,1014.2,-2.4,0
Wanshouxigong,2013,11,8,3,127,6.426,1.6,1014,-2.2,0
Wanshouxigong,2013,11,8,4,130,6.8544,1.2,1014.1,-2.6,0
Wanshouxigong,2013,11,8,5,126,6.426,0.4,1014.2,-2.8,0
Wanshouxigong,2013,11,8,6,98,4.0698,0.5,1014.5,-2.2,0
Wanshouxigong,2013,11,8,7,89,3.4272,2.3,1014.9,-1.5,0
Wanshouxigong,2013,11,8,8,90,4.7124,7.1,1015.2,-3.2,0
Wanshouxigong,2013,11,8,9,89,4.9266,8.6,1014.9,-3.3,0
Wanshouxigong,2013,11,8,10,90,4.7124,10.1,1014.4,-4.3,0
Wanshouxigong,2013,11,8,11,93,6.2118,11.4,1013.5,-3.9,0
Wanshouxigong,2013,11,8,12,111,7.9254,12.6,1012.9,-2.9,0
Wanshouxigong,2013,11,8,13,131,10.71,13.3,1012.1,-2.3,0
Wanshouxigong,2013,11,8,14,155,14.7798,13.7,1011.9,-2.3,0
Wanshouxigong,2013,11,8,15,167,15.6366,12.9,1011.9,0.9,0
Wanshouxigong,2013,11,8,16,176,13.4946,9.5,1012.1,0.1,0
Wanshouxigong,2013,11,8,17,179,6.8544,7.7,1012.6,0.2,0
Wanshouxigong,2013,11,8,18,182,3.8556,6,1013.1,0.5,0
Wanshouxigong,2013,11,8,19,165,4.7124,5.4,1013.7,0.8,0
Wanshouxigong,2013,11,8,20,166,5.5692,6,1014.1,1.5,0
Wanshouxigong,2013,11,8,21,175,6.426,5.1,1014.2,0.7,0
Wanshouxigong,2013,11,8,22,174,5.7834,5.1,1014.7,0.8,0
Wanshouxigong,2013,11,8,23,165,5.1408,4.5,1014.7,0.4,0
Wanshouxigong,2013,11,9,0,156,4.0698,4.3,1014.7,0.4,0
Wanshouxigong,2013,11,9,1,154,4.284,3.7,1014.5,0.9,0
Wanshouxigong,2013,11,9,2,154,4.0698,4.1,1015,1.5,0
Wanshouxigong,2013,11,9,3,150,3.8556,4.4,1015.1,1.4,0
Wanshouxigong,2013,11,9,4,151,NA,3.9,1014.3,1.1,0
Wanshouxigong,2013,11,9,5,150,NA,3.2,1014.8,1.2,0
Wanshouxigong,2013,11,9,6,155,NA,6.3,1014.9,1,0
Wanshouxigong,2013,11,9,7,154,NA,6.6,1015.4,1.5,0
Wanshouxigong,2013,11,9,8,151,NA,10.2,1016.1,-0.9,0
Wanshouxigong,2013,11,9,9,144,NA,11.8,1016,-2.1,0
Wanshouxigong,2013,11,9,10,139,NA,12.6,1015.9,-3.3,0
Wanshouxigong,2013,11,9,11,123,NA,14.2,1015.5,-4.1,0
Wanshouxigong,2013,11,9,12,101,1.7136,15.8,1014.8,-4.8,0
Wanshouxigong,2013,11,9,13,69,11.9952,15.8,1015.2,-5.3,0
Wanshouxigong,2013,11,9,14,35,18.8496,15.5,1015.8,-5.6,0
Wanshouxigong,2013,11,9,15,35,17.9928,15,1016.6,-5.4,0
Wanshouxigong,2013,11,9,16,25,19.9206,14.7,1017.9,-7.4,0
Wanshouxigong,2013,11,9,17,25,16.7076,13.9,1019.1,-7.5,0
Wanshouxigong,2013,11,9,18,9,32.3442,12.6,1020.4,-8.6,0
Wanshouxigong,2013,11,9,19,11,41.5548,11.2,1021.7,-8.1,0
Wanshouxigong,2013,11,9,20,11,39.4128,10.4,1022.7,-8.3,0
Wanshouxigong,2013,11,9,21,7,34.9146,9.5,1023.7,-9.6,0
Wanshouxigong,2013,11,9,22,4,34.9146,7.4,1024.9,-11.4,0
Wanshouxigong,2013,11,9,23,6,38.7702,6.2,1025.9,-14,0
Wanshouxigong,2013,11,10,0,17,46.6956,4.3,1026.3,-20.9,0
Wanshouxigong,2013,11,10,1,4,56.5488,3.1,1026.8,-23.6,0
Wanshouxigong,2013,11,10,2,9,58.2624,2,1026.5,-22.8,0
Wanshouxigong,2013,11,10,3,6,59.7618,1.6,1026.1,-22.3,0
Wanshouxigong,2013,11,10,4,6,56.5488,0.8,1025.9,-23,0
Wanshouxigong,2013,11,10,5,7,55.692,-0.2,1025.3,-19.4,0
Wanshouxigong,2013,11,10,6,3,47.9808,1.2,1025.5,-24.3,0
Wanshouxigong,2013,11,10,7,7,41.1264,2.5,1025.6,-24.1,0
Wanshouxigong,2013,11,10,8,7,35.7714,4.3,1025.4,-24.7,0
Wanshouxigong,2013,11,10,9,3,39.4128,5.7,1024.4,-24.8,0
Wanshouxigong,2013,11,10,10,3,53.7642,7.4,1023.4,-22.3,0
Wanshouxigong,2013,11,10,11,9,61.9038,8.5,1021.8,-22.7,0
Wanshouxigong,2013,11,10,12,6,67.2588,9.9,1019.8,-20.4,0
Wanshouxigong,2013,11,10,13,7,68.3298,10.7,1018.9,-19.8,0
Wanshouxigong,2013,11,10,14,9,66.6162,11,1018,-18.4,0
Wanshouxigong,2013,11,10,15,9,62.3322,9.6,1018.3,-17.6,0
Wanshouxigong,2013,11,10,16,11,52.479,7.6,1018.2,-16.7,0
Wanshouxigong,2013,11,10,17,30,38.9844,6.8,1018.8,-14.7,0
Wanshouxigong,2013,11,10,18,51,27.4176,5.8,1019.4,-12.8,0
Wanshouxigong,2013,11,10,19,71,6.8544,4.9,1019.9,-12.6,0
Wanshouxigong,2013,11,10,20,98,NA,3.3,1020.2,-8.1,0
Wanshouxigong,2013,11,10,21,92,NA,1.8,1021.6,-8.3,0
Wanshouxigong,2013,11,10,22,79,NA,6.8,1022.3,-13.5,0
Wanshouxigong,2013,11,10,23,33,NA,7.4,1022.7,-13.6,0
Wanshouxigong,2013,11,11,0,11,5.7834,6.9,1023.3,-13.4,0
Wanshouxigong,2013,11,11,1,10,12.4236,2.7,1023.9,-9.3,0
Wanshouxigong,2013,11,11,2,13,5.5692,5.9,1024,-12.7,0
Wanshouxigong,2013,11,11,3,14,4.284,3.7,1023.9,-11.1,0
Wanshouxigong,2013,11,11,4,16,3.6414,4.9,1023.3,-13.5,0
Wanshouxigong,2013,11,11,5,13,1.2852,5,1023.4,-13.4,0
Wanshouxigong,2013,11,11,6,14,NA,4.6,1023.6,-12.8,0
Wanshouxigong,2013,11,11,7,10,NA,5.9,1024.3,-12.2,0
Wanshouxigong,2013,11,11,8,15,NA,8.9,1024.3,-11.7,0
Wanshouxigong,2013,11,11,9,12,7.7112,10.4,1023.8,-11.6,0
Wanshouxigong,2013,11,11,10,10,17.5644,11,1023,-9.4,0
Wanshouxigong,2013,11,11,11,17,21.42,11.8,1021.6,-9.9,0
Wanshouxigong,2013,11,11,12,19,26.3466,12,1020.4,-9.7,0
Wanshouxigong,2013,11,11,13,40,33.201,12,1019.4,-9.7,0
Wanshouxigong,2013,11,11,14,42,52.2648,11.9,1018.8,-9.2,0
Wanshouxigong,2013,11,11,15,41,46.6956,11.4,1018.6,-9,0
Wanshouxigong,2013,11,11,16,41,41.5548,9.8,1018.1,-8.3,0
Wanshouxigong,2013,11,11,17,47,30.4164,8.7,1018.2,-7.9,0
Wanshouxigong,2013,11,11,18,60,2.7846,8,1018.1,-7.3,0
Wanshouxigong,2013,11,11,19,74,1.071,7.4,1018,-6.7,0
Wanshouxigong,2013,11,11,20,76,NA,5.7,1018,-6.2,0
Wanshouxigong,2013,11,11,21,78,NA,3.1,1018.3,-4.1,0
Wanshouxigong,2013,11,11,22,81,NA,1.8,1018.3,-3.5,0
Wanshouxigong,2013,11,11,23,93,NA,0.9,1018.5,-4.2,0
Wanshouxigong,2013,11,12,0,100,NA,0.2,1018.7,-3.9,0
Wanshouxigong,2013,11,12,1,107,NA,-0.1,1019,-4.4,0
Wanshouxigong,2013,11,12,2,111,NA,-0.6,1018.9,-3.6,0
Wanshouxigong,2013,11,12,3,112,NA,-0.7,1018.2,-3.9,0
Wanshouxigong,2013,11,12,4,108,NA,-0.8,1018.4,-3.3,0
Wanshouxigong,2013,11,12,5,102,NA,-0.2,1018.5,-3.1,0
Wanshouxigong,2013,11,12,6,88,NA,4.3,1018.9,-5.2,0
Wanshouxigong,2013,11,12,7,65,NA,6.4,1019.6,-5.9,0
Wanshouxigong,2013,11,12,8,59,NA,10.6,1019.8,-6.3,0
Wanshouxigong,2013,11,12,9,61,NA,12.1,1019.8,-5.9,0
Wanshouxigong,2013,11,12,10,47,0.6426,13.8,1019.1,-5.4,0
Wanshouxigong,2013,11,12,11,31,14.994,14.7,1017.9,-6.3,0
Wanshouxigong,2013,11,12,12,21,35.5572,15.6,1017.2,-5.5,0
Wanshouxigong,2013,11,12,13,15,49.4802,16.1,1016.6,-5.7,0
Wanshouxigong,2013,11,12,14,16,55.2636,16,1016.2,-5.7,0
Wanshouxigong,2013,11,12,15,24,47.7666,15.1,1016,-5.4,0
Wanshouxigong,2013,11,12,16,26,37.485,10.7,1016.3,-2.7,0
Wanshouxigong,2013,11,12,17,24,26.1324,8.1,1016.9,-2.8,0
Wanshouxigong,2013,11,12,18,30,NA,6.5,1017.3,-2.7,0
Wanshouxigong,2013,11,12,19,43,NA,8.3,1017.6,-4.2,0
Wanshouxigong,2013,11,12,20,74,NA,9.1,1018,-4.1,0
Wanshouxigong,2013,11,12,21,73,NA,7.8,1018.2,-3.7,0
Wanshouxigong,2013,11,12,22,71,NA,7,1018.2,-3.3,0
Wanshouxigong,2013,11,12,23,97,NA,3.5,1017.8,-2.1,0
Wanshouxigong,2013,11,13,0,99,NA,2.8,1017.6,-2.3,0
Wanshouxigong,2013,11,13,1,96,NA,2.6,1017.4,-2.5,0
Wanshouxigong,2013,11,13,2,103,NA,1.2,1016.8,-2,0
Wanshouxigong,2013,11,13,3,106,NA,0.6,1016.4,-1.2,0
Wanshouxigong,2013,11,13,4,104,NA,1.5,1016.3,-1.1,0
Wanshouxigong,2013,11,13,5,112,NA,1.7,1015.9,-1,0
Wanshouxigong,2013,11,13,6,118,NA,2.1,1016,-0.3,0
Wanshouxigong,2013,11,13,7,120,NA,4.4,1016.3,-0.4,0
Wanshouxigong,2013,11,13,8,126,NA,6.7,1016.6,-1,0
Wanshouxigong,2013,11,13,9,134,NA,7.3,1016,-0.7,0
Wanshouxigong,2013,11,13,10,134,NA,8,1015.6,-0.8,0
Wanshouxigong,2013,11,13,11,147,NA,8.8,1014.2,-0.5,0
Wanshouxigong,2013,11,13,12,147,NA,10.1,1013,-1,0
Wanshouxigong,2013,11,13,13,189,NA,10.4,1012.1,-1,0
Wanshouxigong,2013,11,13,14,222,NA,10.7,1011.7,0.1,0
